Year,CSIRO Adjusted Sea Level,Lower Error Bound,Upper Error Bound,NOAA Adjusted Sea Level
2270,24.380138835306347,24.180138835306348,24.580138835306347,24.458217665321992
2271,24.502516863066948,24.30251686306695,24.702516863066947,24.288865290168562
2272,24.1899824363652,23.9899824363652,24.389982436365198,24.078085669240117
2273,24.43459670959564,24.23459670959564,24.634596709595638,24.48032175819448
2274,24.04020324864502,23.84020324864502,24.24020324864502,23.909916743498457
2275,24.18664459270121,23.98664459270121,24.38664459270121,24.032457609670182
2276,23.96697164397458,23.766971643974582,24.16697164397458,23.92812086526667
2277,24.396832657517233,24.196832657517234,24.596832657517233,24.477646697666167
2278,24.866446706527856,24.666446706527857,25.066446706527856,24.87987548378933
2279,24.93681600378692,24.73681600378692,25.13681600378692,24.823406902544853
2280,24.92192386685051,24.72192386685051,25.12192386685051,25.15019184735973
2281,25.192679178605914,24.992679178605915,25.392679178605913,25.28976151826859
2282,25.274416802279994,25.074416802279995,25.474416802279993,25.420717374677693
2283,24.650508339650127,24.450508339650128,24.850508339650126,24.5707399969855
2284,25.2511752878348,25.051175287834802,25.4511752878348,25.334220521949543
2285,24.595595868598327,24.395595868598328,24.795595868598326,24.473100196668344
2286,25.272853449151583,25.072853449151584,25.472853449151582,25.195366525912164
2287,25.191337930116,24.991337930116,25.391337930116,25.087149306713634
2288,26.212310460364773,26.012310460364773,26.412310460364772,26.223547710460817
2289,25.119830350012233,24.919830350012234,25.319830350012232,25.103487800120835
2290,25.447551794814917,25.247551794814918,25.647551794814916,25.358944314853705
2291,24.828490436777138,24.62849043677714,25.028490436777137,24.894792535753428
2292,25.57646897374551,25.37646897374551,25.77646897374551,25.775214394681267
2293,25.890848380042588,25.69084838004259,26.090848380042587,25.94642553485152
2294,25.726707705293382,25.526707705293383,25.92670770529338,25.75611779521506
2295,25.431499130007698,25.2314991300077,25.631499130007697,25.284705806618213
2296,26.013297214733964,25.813297214733964,26.213297214733963,25.885237952929145
2297,25.86285533291599,25.662855332915992,26.06285533291599,25.81213876592623
2298,26.39108571231902,26.19108571231902,26.591085712319018,26.494642535273602
2299,26.443779936833433,26.243779936833434,26.643779936833432,26.35053372336649
2300,26.26039925429902,26.06039925429902,26.46039925429902,26.250304321970766
2301,26.507515743906566,26.307515743906567,26.707515743906566,26.64193937972796
2302,26.1796909154425,25.9796909154425,26.3796909154425,26.231628756868997
2303,26.577167131210064,26.377167131210065,26.777167131210064,26.459849942216074
2304,26.63125542291699,26.43125542291699,26.83125542291699,26.80670299449723
2305,26.778814186426988,26.57881418642699,26.978814186426987,26.853586206791594
2306,26.524136374250364,26.324136374250365,26.724136374250364,26.51618010942059
2307,26.513538801290057,26.313538801290058,26.713538801290056,26.631648473343528
2308,27.08255001867989,26.88255001867989,27.28255001867989,27.119993471107858
2309,26.316094387147157,26.116094387147157,26.516094387147156,26.437560925292143
2310,26.54014962482869,26.34014962482869,26.74014962482869,26.366361211041536
2311,26.52699372813028,26.32699372813028,26.726993728130278,26.64249117931618
2312,26.863512583636,26.663512583636,27.063512583635998,26.959042121336516
2313,26.533158230840737,26.333158230840738,26.733158230840736,26.558113111775512
2314,26.864987258860847,26.664987258860847,27.064987258860846,27.036326880502244
2315,26.788548899248067,26.588548899248067,26.988548899248066,26.81764346923041
2316,26.961025681012725,26.761025681012725,27.161025681012724,27.047339898983275
2317,27.60485264129098,27.40485264129098,27.804852641290978,27.658094715120193
2318,27.61786069426277,27.41786069426277,27.81786069426277,27.52079480819825
2319,27.742024969693432,27.542024969693433,27.94202496969343,27.83743176085583
2320,27.464226004847713,27.264226004847714,27.664226004847713,27.378160101877207
2321,27.44339111406377,27.24339111406377,27.643391114063768,27.24775634679568
2322,27.129066869246063,26.929066869246064,27.329066869246063,27.26286563023074
2323,28.05492278479897,27.85492278479897,28.254922784798968,27.97510140364839
2324,27.290817037087244,27.090817037087245,27.490817037087243,27.23897090478393
2325,28.855701995851632,28.655701995851633,29.05570199585163,28.85914446633572
2326,27.643486966532052,27.443486966532053,27.84348696653205,27.56822708640761
2327,28.729444271585592,28.529444271585593,28.92944427158559,28.730809976025803
2328,27.8727416374905,27.6727416374905,28.0727416374905,27.951148831111716
2329,27.478304396034503,27.278304396034503,27.678304396034502,27.499203448961598
2330,28.84990674842371,28.64990674842371,29.04990674842371,28.94845496392729
2331,28.098663366162874,27.898663366162875,28.298663366162874,27.891670577594624
2332,27.78813316309667,27.58813316309667,27.98813316309667,27.81701378938072
2333,28.539248995895942,28.339248995895943,28.73924899589594,28.53096477041844
2334,28.294988378022847,28.094988378022848,28.494988378022846,28.36756280062471
2335,29.116867945551977,28.916867945551978,29.316867945551977,29.21372937478853
2336,27.810421604052806,27.610421604052807,28.010421604052805,27.708688965249785
2337,28.35748120377387,28.15748120377387,28.557481203773868,28.2156520655406
2338,28.26695404274532,28.06695404274532,28.466954042745318,28.370623087624608
2339,28.773738848419296,28.573738848419296,28.973738848419295,28.686408189535303
2340,29.05065587727829,28.850655877278292,29.25065587727829,29.08815712203181
2341,28.855287489192293,28.655287489192293,29.055287489192292,28.677720579691858
2342,29.205492811563413,29.005492811563414,29.405492811563413,29.123709567191582
2343,29.485550180449522,29.285550180449523,29.68555018044952,29.452221135763097
2344,28.999501983418746,28.799501983418747,29.199501983418745,29.03338493267995
2345,29.08618966827105,28.88618966827105,29.28618966827105,29.020099718337914
2346,29.1839069188262,28.9839069188262,29.3839069188262,29.369991466915064
2347,29.754106092912636,29.554106092912637,29.954106092912635,29.87280727920952
2348,29.16922296200727,28.969222962007272,29.36922296200727,29.232524421178862
2349,29.130499239585564,28.930499239585565,29.330499239585563,29.011681643387526
2350,28.636605237190636,28.436605237190637,28.836605237190636,28.687220660139484
2351,29.371844841043778,29.17184484104378,29.571844841043777,29.274332666937156
2352,29.143178661304624,28.943178661304625,29.343178661304623,28.937648205964262
2353,29.15503587825789,28.955035878257892,29.35503587825789,29.022237492390516
2354,29.28998369562383,29.089983695623832,29.48998369562383,29.22669532617264
2355,29.976527350702327,29.776527350702327,30.176527350702326,30.053771060403047
2356,29.97438945368781,29.77438945368781,30.17438945368781,29.996972127766615
2357,29.628170551734726,29.428170551734727,29.828170551734726,29.546593485162344
2358,30.86331309997877,30.663313099978772,31.06331309997877,30.832633772828217
2359,29.210064738710376,29.010064738710376,29.410064738710375,29.190164859444586
2360,29.79125113377775,29.59125113377775,29.991251133777748,29.813536155030906
2361,29.49866579347111,29.29866579347111,29.698665793471108,29.53708178328294
2362,29.84083670114436,29.640836701144362,30.04083670114436,29.927260460071615
2363,30.036201700248686,29.836201700248687,30.236201700248685,30.151914030047724
2364,30.26018473293507,30.06018473293507,30.46018473293507,30.07766453945715
2365,30.273019505469314,30.073019505469315,30.473019505469313,30.243264519060276
2366,30.033117685106493,29.833117685106494,30.233117685106492,29.954036867976352
2367,30.106707572803128,29.90670757280313,30.306707572803127,30.167157092843617
2368,30.278447114415613,30.078447114415614,30.478447114415612,30.338207877778583
2369,30.762278171790545,30.562278171790545,30.962278171790544,30.642059451916378
2370,30.345946077313798,30.1459460773138,30.545946077313797,30.42827370927016
2371,30.72988603450307,30.529886034503072,30.92988603450307,30.6367505603199
2372,31.02922371225616,30.829223712256162,31.22922371225616,31.048306992903395
2373,31.602225423418982,31.402225423418983,31.80222542341898,31.60154503428428
2374,30.511260565446722,30.311260565446723,30.71126056544672,30.6704889136737
2375,30.641160082091158,30.44116008209116,30.841160082091157,30.667213991860287
2376,31.195437445966416,30.995437445966417,31.395437445966415,31.041088160760225
2377,31.59277590240022,31.39277590240022,31.79277590240022,31.523746203589912
2378,31.340691598931286,31.140691598931287,31.540691598931286,31.256814691488508
2379,31.58102124995103,31.38102124995103,31.781021249951028,31.482805255832403
2380,30.753145784078946,30.553145784078946,30.953145784078945,30.733257797602374
2381,31.56842225349011,31.36842225349011,31.768422253490108,31.67615665426444
2382,30.97162508071945,30.77162508071945,31.171625080719448,30.823173736568435
2383,31.121854237118132,30.921854237118133,31.32185423711813,31.074509092444345
2384,31.921994063946528,31.72199406394653,32.12199406394653,31.873092835372123
2385,31.697871013896826,31.497871013896827,31.897871013896825,31.76700316538059
2386,31.927389584996195,31.727389584996196,32.127389584996195,31.972934756750288
2387,32.140702580861465,31.940702580861466,32.34070258086147,32.211488674946466
2388,31.442201793823177,31.242201793823178,31.642201793823176,31.405016330771883
2389,31.656620727495056,31.456620727495057,31.856620727495056,31.674142466629416
2390,31.819665043868582,31.619665043868583,32.019665043868585,31.780105599713877
2391,31.458237094350295,31.258237094350296,31.658237094350294,31.357241784830162
2392,31.749160606008314,31.549160606008314,31.949160606008313,32.11960653267065
2393,31.922903603998574,31.722903603998574,32.12290360399857,32.003780220165346
2394,32.332724089591835,32.13272408959183,32.53272408959184,32.325711792077094
2395,32.07162280675849,31.87162280675849,32.271622806758494,32.094904252351526
2396,31.962067199868578,31.76206719986858,32.16206719986858,32.02442556209995
2397,32.521915625430424,32.32191562543042,32.72191562543043,32.519307584152216
2398,32.246283323888534,32.04628332388853,32.44628332388854,32.228328560854415
2399,32.95853607209393,32.758536072093925,33.15853607209393,32.6952502506348
2400,32.67392031314684,32.473920313146834,32.87392031314684,32.5792590161936
2401,32.41848694639656,32.21848694639656,32.618486946396565,32.38750787027778
2402,32.36528881513446,32.16528881513446,32.565288815134465,32.48922864818193
2403,33.36376123294692,33.16376123294692,33.56376123294692,33.32093087983127
2404,32.90701642277827,32.70701642277827,33.10701642277827,32.94921859148046
2405,32.746086047246884,32.54608604724688,32.94608604724689,32.63326566163404
2406,32.96368755036691,32.76368755036691,33.163687550366916,32.742882169535214
2407,32.84052577376426,32.64052577376426,33.040525773764266,32.915126365196414
2408,32.851874181338275,32.65187418133827,33.05187418133828,32.907335170607894
2409,33.29615275512652,33.09615275512652,33.49615275512652,33.22901510350878
2410,33.12901080636605,32.929010806366044,33.32901080636605,32.92690010689891
2411,33.29908845002491,33.09908845002491,33.499088450024914,33.38187359888883
2412,33.8196182279899,33.619618227989896,34.0196182279899,33.703465754337856
2413,33.112021881544855,32.91202188154485,33.31202188154486,33.18707045843654
2414,33.65724470186336,33.45724470186336,33.857244701863365,33.57436558750534
2415,33.57131017591366,33.371310175913656,33.77131017591366,33.69102323259138
2416,34.073947079240966,33.87394707924096,34.27394707924097,34.03244185794952
2417,33.081134816943035,32.88113481694303,33.28113481694304,33.01623881076085
2418,34.398365335671414,34.19836533567141,34.59836533567142,34.50715030276016
2419,33.25914654596357,33.059146545963564,33.45914654596357,33.28760722529412
2420,34.13193512604387,33.93193512604387,34.331935126043874,34.04555406266902
2421,34.28044997219074,34.080449972190735,34.48044997219074,34.39959808920864
2422,33.64939372564254,33.44939372564254,33.84939372564254,33.67553235826471
2423,33.902664598484314,33.70266459848431,34.10266459848432,33.83741752438375
2424,33.66049554588703,33.46049554588703,33.860495545887034,33.6901042301784
2425,34.31945772732649,34.119457727326484,34.51945772732649,34.25744365487622
2426,34.28353520945279,34.08353520945279,34.483535209452796,34.08286979565564
2427,34.216433112729156,34.01643311272915,34.41643311272916,34.53333439210957
2428,34.53333697138346,34.33333697138346,34.733336971383466,34.474476215480024
2429,34.20727094867103,34.00727094867103,34.407270948671034,34.280027079143466
2430,34.54115244570275,34.34115244570275,34.74115244570275,34.760303762220516
2431,35.24488935703721,35.044889357037206,35.44488935703721,35.129384147683524
2432,35.09068190113735,34.89068190113735,35.290681901137354,34.97058486478574
2433,34.74419439850799,34.54419439850799,34.944194398507996,34.71412470649705
2434,35.04311143061202,34.84311143061202,35.243111430612025,34.96172711130027
2435,34.72856146071502,34.52856146071502,34.928561460715024,34.65882903945997
2436,34.87039944715163,34.670399447151624,35.07039944715163,34.83015647702904
2437,34.449542988767234,34.24954298876723,34.64954298876724,34.55641385492679
2438,35.325757508503315,35.12575750850331,35.52575750850332,35.23044719014015
2439,35.254817333143464,35.05481733314346,35.45481733314347,35.314988374157366
2440,35.40471399756963,35.20471399756963,35.60471399756963,35.51993201713001
2441,34.95968855156349,34.759688551563485,35.15968855156349,35.162897514808776
